neighborhood,tract,hood_area,tract_area,intersect_area,neighborhood_bigger,tract_bigger,percent_tract,percent_neighborhood
Kernewood,24510271101,186373,1011780,123337,FALSE,TRUE,12.19010061475815,66.17750425222538
Kernewood,24510271102,186373,1256843,60294,FALSE,TRUE,4.797257891399323,32.351252595601295
Keswick,24510130700,207136,1063584,128,FALSE,TRUE,0.012034780515690345,0.061795149080797154
Keswick,24510271400,207136,1717443,207008,FALSE,TRUE,12.053267561135945,99.93820485091919
Kresson,24510260404,694003,4467113,662219,FALSE,TRUE,14.82431718203681,95.42019270810069
Kresson,24510260700,694003,785729,31729,FALSE,TRUE,4.038160739898871,4.571882254111293
Kresson,24510260800,694003,311706,55,TRUE,FALSE,0.01764483198911795,0.007925037788021089
Lake Evesham,24510270804,184127,721486,898,FALSE,TRUE,0.12446533959078901,0.48770685450802975
Lake Evesham,24510271200,184127,3600399,183230,FALSE,TRUE,5.089158173857953,99.51283624889342
Lake Walker,24510270801,525664,806704,3686,FALSE,TRUE,0.4569210020032131,0.7012083764534
Lake Walker,24510270804,525664,721486,516711,FALSE,TRUE,71.61760588563048,98.29682078285748
Lakeland,24510250205,1419625,2330529,1346018,FALSE,TRUE,57.755900055309326,94.8150391828828
Lakeland,24510250206,1419625,2567703,14964,FALSE,TRUE,0.582777681063581,1.0540811834111121
Lakeland,24510250301,1419625,2203170,42289,FALSE,TRUE,1.9194615031976652,2.9788852689970944
Lakeland,24510250303,1419625,1035405,215,TRUE,FALSE,0.020764821494970567,0.015144844589240118
Langston Hughes,24510271802,156626,530270,156588,FALSE,TRUE,29.529862145699358,99.97573838315478
Langston Hughes,24510280101,156626,1408317,39,FALSE,TRUE,0.0027692628861257797,0.024900080446413748
Lauraville,24510090200,1531547,2027050,10,FALSE,TRUE,4.933277422855875e-4,6.529345818313117e-4
Lauraville,24510270200,1531547,938521,561906,TRUE,FALSE,59.87143601475087,36.68878591385051
Lauraville,24510270301,1531547,1138528,954377,TRUE,FALSE,83.82551856432165,62.31457474044218
Lauraville,24510270302,1531547,519263,2729,TRUE,FALSE,0.525552561996522,0.17818584738176496
Lauraville,24510270402,1531547,1201224,3,TRUE,FALSE,2.497452598349683e-4,1.958803745493935e-4
Lauraville,24510270600,1531547,1553590,750,FALSE,TRUE,0.04827528498509903,0.048970093637348375
Lauraville,24510270803,1531547,2192896,0,FALSE,TRUE,0,0
Lauraville,24510270902,1531547,1132897,3870,TRUE,FALSE,0.34160210504573674,0.25268568316871765
Lauraville,24510270903,1531547,1089330,7902,TRUE,FALSE,0.7254000165239184,0.5159489065631025
Levindale,24510130805,382868,1638720,259,FALSE,TRUE,0.015805018551064247,0.067647335374071485
Levindale,24510271501,382868,3646622,17,FALSE,TRUE,4.661848691748144e-4,0.004440172592120522
Levindale,24510271700,382868,1734102,382592,FALSE,TRUE,22.06283136747435,99.92791249203381
Liberty Square,24510130400,303095,2803632,786,FALSE,TRUE,0.028035063089592357,0.2593246341906003
Liberty Square,24510150500,303095,970120,302309,FALSE,TRUE,31.16202119325444,99.7406753658094
Little Italy,24510020300,129592,1046842,126,FALSE,TRUE,0.012036200305299177,0.09722822396444225
Little Italy,24510030100,129592,427426,17826,FALSE,TRUE,4.170546480560377,13.755478733255138
Little Italy,24510030200,129592,597950,111641,FALSE,TRUE,18.670624634166735,86.14806469535156
Loch Raven,24510270801,1477499,806704,315,TRUE,FALSE,0.03904777960689423,0.021319811383967095
Loch Raven,24510270802,1477499,1099562,894,TRUE,FALSE,0.08130510148586437,0.06050765516592566
Loch Raven,24510270803,1477499,2192896,1475691,FALSE,TRUE,67.29416260506655,99.87763105085013
Loch Raven,24510270902,1477499,1132897,600,TRUE,FALSE,0.05296156667375763,0.04060916454088971
Locust Point,24510240100,347854,4259734,347854,FALSE,TRUE,8.166096756276332,100
Locust Point Industrial Area,24510230300,2067325,2023997,6904,TRUE,FALSE,0.3411072249613018,0.3339581343039919
Locust Point Industrial Area,24510240100,2067325,4259734,1561313,FALSE,TRUE,36.6528285569005,75.5233453859456
Locust Point Industrial Area,24510240200,2067325,747746,65752,TRUE,FALSE,8.793360312191572,3.180535232728284
Locust Point Industrial Area,24510240400,2067325,2145747,433356,FALSE,TRUE,20.196043615580027,20.962161247022117
Lower Herring Run Park,24510260202,225242,1045635,114829,FALSE,TRUE,10.98174793307416,50.98027898882091
Lower Herring Run Park,24510260203,225242,853289,71,FALSE,TRUE,0.0083207447886941,0.03152165226733913
Lower Herring Run Park,24510260301,225242,607364,34353,FALSE,TRUE,5.656081032132296,15.251596061125367
Lower Herring Run Park,24510260302,225242,896864,75899,FALSE,TRUE,8.46271006529418,33.69664627378553
Lower Herring Run Park,24510260303,225242,1218864,89,FALSE,TRUE,0.007301881095840061,0.039513057067509606
Loyola/Notre Dame,24510271101,779045,1011780,545714,FALSE,TRUE,53.93603352507462,70.0490985758204
Loyola/Notre Dame,24510271102,779045,1256843,222644,FALSE,TRUE,17.71454350304692,28.579093633872244
Loyola/Notre Dame,24510271200,779045,3600399,55,FALSE,TRUE,0.0015276084678392588,0.007059925934958828
Loyola/Notre Dame,24510271400,779045,1717443,10633,FALSE,TRUE,0.6191180726230798,1.3648762266621313
Lucille Park,24510151000,271468,1484009,8699,FALSE,TRUE,0.5861824288127633,3.2044292513298065
Lucille Park,24510151100,271468,1698800,19789,FALSE,TRUE,1.1648810925359077,7.289625296535871
Lucille Park,24510151300,271468,927385,169840,FALSE,TRUE,18.31386101780814,62.563543401063846
Lucille Park,24510271600,271468,850299,3,FALSE,TRUE,3.528170678784757e-4,0.0011051026271973125
Lucille Park,24510271802,271468,530270,192,FALSE,TRUE,0.036207969524958986,0.070726568140628
Lucille Park,24510280101,271468,1408317,72944,FALSE,TRUE,5.179515691424587,26.870202012760252
Madison Park,24510110200,412048,720076,312,FALSE,TRUE,0.04332875974202723,0.0757193336698637
Madison Park,24510130200,412048,352623,63,TRUE,FALSE,0.017866106294824782,0.01528948083718402
Madison Park,24510130300,412048,359731,2240,TRUE,FALSE,0.6226875081658239,0.5436259853220984
Madison Park,24510140100,412048,566964,416,FALSE,TRUE,0.07337326532196048,0.10095911155981827
Madison Park,24510140200,412048,395228,109860,TRUE,FALSE,27.796613600250996,26.6619422979847
Madison Park,24510140300,412048,389281,80810,TRUE,FALSE,20.758783500864414,19.61179280083874
Madison Park,24510170100,412048,282139,653,TRUE,FALSE,0.2314462020493445,0.15847668232827244
Madison Park,24510170200,412048,494007,217693,FALSE,TRUE,44.06678447876244,52.83195161728731
Madison-Eastend,24510070100,270130,290634,174681,FALSE,TRUE,60.103429055100236,64.6655314108022
Madison-Eastend,24510070200,270130,311144,93391,FALSE,TRUE,30.01536266166148,34.572613186243665
Madison-Eastend,24510080301,270130,268608,334,TRUE,FALSE,0.12434477007386228,0.12364417132491763
Madison-Eastend,24510260404,270130,4467113,1723,FALSE,TRUE,0.03857077266682083,0.6378410394995002
Madison-Eastend,24510261000,270130,310024,1,FALSE,TRUE,3.2255567310917867e-4,3.7019212971532223e-4
Mayfield,24510080101,336784,2325850,269023,FALSE,TRUE,11.566653051572544,79.87998242196778
Mayfield,24510090200,336784,2027050,67762,FALSE,TRUE,3.3428874472755976,20.120314504251983
McElderry Park,24510060100,327554,238719,31799,TRUE,FALSE,13.320682476049244,9.708017609310222
McElderry Park,24510060200,327554,257735,109097,TRUE,FALSE,42.32913651618911,33.306569298497344
McElderry Park,24510060300,327554,187111,14963,TRUE,FALSE,7.99685748031917,4.568101748108709
McElderry Park,24510070100,327554,290634,29152,TRUE,FALSE,10.030485077451365,8.899906580289052
McElderry Park,24510070200,327554,311144,114334,TRUE,FALSE,36.746329673720204,34.90538964567674
McElderry Park,24510070300,327554,228688,28209,TRUE,FALSE,12.335146575246624,8.61201511811793
Medfield,24510130700,673928,1063584,583,FALSE,TRUE,0.05481466438005837,0.08650775750525279
Medfield,24510130803,673928,693567,673101,FALSE,TRUE,97.04916756420073,99.87728659441365
Medfield,24510130804,673928,737980,108,FALSE,TRUE,0.01463454294154313,0.01602545078999537
Medfield,24510271400,673928,1717443,2,FALSE,TRUE,1.1645219084417941e-4,2.967676072221365e-4
Medfield,24510271503,673928,744432,134,FALSE,TRUE,0.01800030090055237,0.019883429683883146
Medford,24510260501,398902,3221232,335,FALSE,TRUE,0.010399747674181803,0.08398052654536703
Medford,24510260604,398902,503666,27555,FALSE,TRUE,5.470887453193188,6.907711668530116
Medford,24510260605,398902,17134235,371013,FALSE,TRUE,2.1653315715583448,93.00855849306346
Mid-Govans,24510270805,333697,1248260,333413,FALSE,TRUE,26.71022062711294,99.91489285189857
Mid-Govans,24510271002,333697,955655,284,FALSE,TRUE,0.029717837504120215,0.08510714810142135
Mid-Town Belvedere,24510100100,572165,453808,5937,TRUE,FALSE,1.3082625251207558,1.03763774435696
Mid-Town Belvedere,24510100300,572165,156309,60,TRUE,FALSE,0.038385505633072955,0.010486485541758059
Mid-Town Belvedere,24510110100,572165,313921,134090,TRUE,FALSE,42.71456831495822,23.43554743823897
Mid-Town Belvedere,24510110200,572165,720076,413657,FALSE,TRUE,57.44629733528127,72.29680249578357
Mid-Town Belvedere,24510120500,572165,534550,16899,TRUE,FALSE,3.1613506687868305,2.9535186528361574
Mid-Town Belvedere,24510140100,572165,566964,984,TRUE,FALSE,0.17355599297309882,0.17197836288483218
Mid-Town Belvedere,24510170100,572165,282139,374,TRUE,FALSE,0.1325587742212172,0.06536575987695857
Mid-Town Belvedere,24510170200,572165,494007,164,TRUE,FALSE,0.03319791015107073,0.028663060480805365
Middle Branch/Reedbird Parks,24510250203,943533,1284883,614462,FALSE,TRUE,47.822408732935216,65.12353039056397
Middle Branch/Reedbird Parks,24510250204,943533,861730,6352,TRUE,FALSE,0.7371218363060354,0.6732143973766683
Middle Branch/Reedbird Parks,24510250205,943533,2330529,10803,FALSE,TRUE,0.463542826542815,1.1449520048583355
Middle Branch/Reedbird Parks,24510250207,943533,1297638,156401,FALSE,TRUE,12.052745064494104,16.576102796616546
Middle Branch/Reedbird Parks,24510250301,943533,2203170,567,FALSE,TRUE,0.025735644548536878,0.06009328767515286
Middle Branch/Reedbird Parks,24510250401,943533,1212642,2433,FALSE,TRUE,0.2006362966151593,0.25786061536798394
Middle Branch/Reedbird Parks,24510250600,943533,15249738,152516,FALSE,TRUE,1.0001221004583818,16.164352492175684
Middle East,24510060400,512877,430130,1215,TRUE,FALSE,0.28247274079929324,0.23689890558554974
Middle East,24510070200,512877,311144,58,TRUE,FALSE,0.01864088653485203,0.011308754340709371
Middle East,24510070300,512877,228688,103350,TRUE,FALSE,45.19257678583922,20.151030364005404
Middle East,24510070400,512877,326988,210748,TRUE,FALSE,64.45129484874063,41.09133378958308
Middle East,24510080400,512877,250978,51727,TRUE,FALSE,20.610173003211436,10.085654065204718
Middle East,24510080800,512877,327457,145781,TRUE,FALSE,44.5191277022632,28.424164078326775
Midtown-Edmondson,24510150200,387391,420326,411,FALSE,TRUE,0.09778124598525907,0.1060943594456247
Midtown-Edmondson,24510160400,387391,389581,194744,FALSE,TRUE,49.988064099635245,50.27065677829376
Midtown-Edmondson,24510160500,387391,1048117,136318,FALSE,TRUE,13.005990743399831,35.188736960848345
Midtown-Edmondson,24510200100,387391,264899,27329,TRUE,FALSE,10.316762237683042,7.05462956031503
Midtown-Edmondson,24510200200,387391,926856,28589,FALSE,TRUE,3.0845136677110574,7.379882341097238
Millhill,24510200400,543396,387906,135,TRUE,FALSE,0.03480224590493573,0.02484376035156681
Millhill,24510200500,543396,653068,400195,FALSE,TRUE,61.27922360305512,73.64702721403911
Millhill,24510200600,543396,1801025,131012,FALSE,TRUE,7.274302133507309,24.109857267996084
Millhill,24510210200,543396,2399225,31,FALSE,TRUE,0.0012920839020933842,0.005704863488137565
Millhill,24510250206,543396,2567703,12024,FALSE,TRUE,0.46827845743841867,2.2127509219795507
Milton-Montford,24510070200,147082,311144,101822,FALSE,TRUE,32.72504049571903,69.22804965937368
Milton-Montford,24510070300,147082,228688,41865,FALSE,TRUE,18.306601133421953,28.4637141186549
Milton-Montford,24510080301,147082,268608,2432,FALSE,TRUE,0.9054086252084823,1.6534994084932215
Milton-Montford,24510080400,147082,250978,962,FALSE,TRUE,0.3833005283331607,0.6540569206293088
Mondawmin,24510130400,991416,2803632,172,FALSE,TRUE,0.0061348993020482,0.01734892315637432
Mondawmin,24510150200,991416,420326,76,TRUE,FALSE,0.018081203637176857,0.007665803255142141
Mondawmin,24510150400,991416,815576,745104,TRUE,FALSE,91.35923568128538,75.15553511341353
Mondawmin,24510150500,991416,970120,230711,TRUE,FALSE,23.78169710963592,23.270857036803925
Mondawmin,24510150600,991416,959034,15352,TRUE,FALSE,1.6007774489746975,1.5484922575387123
Montebello,24510080101,1202220,2325850,575,FALSE,TRUE,0.02472214459229959,0.047828184525294866
Montebello,24510090200,1202220,2027050,1087511,FALSE,TRUE,53.64993463407415,90.4585683152834
Montebello,24510090600,1202220,397272,187,TRUE,FALSE,0.047071024386314664,0.015554557402139374
Montebello,24510270101,1202220,956367,198,TRUE,FALSE,0.020703349237269793,0.016469531366971102
Montebello,24510270200,1202220,938521,113564,TRUE,FALSE,12.100315283302132,9.44619121292276
Montebello,24510270903,1202220,1089330,185,TRUE,FALSE,0.01698291610439444,0.015388198499442698
Moravia-Walther,24510270101,339336,956367,80,FALSE,TRUE,0.008364989590816078,0.023575453238088503
Moravia-Walther,24510270102,339336,1021030,208014,FALSE,TRUE,20.372956720174727,61.30030412334677
Moravia-Walther,24510270200,339336,938521,231,FALSE,TRUE,0.02461319459021162,0.06807412122498055
Moravia-Walther,24510270302,339336,519263,131012,FALSE,TRUE,25.230374588599613,38.60834099535563
Morgan Park,24510270200,188067,938521,764,FALSE,TRUE,0.08140467821178216,0.40623820234278213
Morgan Park,24510270301,188067,1138528,183559,FALSE,TRUE,16.12248447117682,97.60298191601929
Morgan Park,24510270902,188067,1132897,3744,FALSE,TRUE,0.3304801760442476,1.990779881637927
Morgan State University,24510090200,683173,2027050,762,FALSE,TRUE,0.03759157396216176,0.11153836583120236
Morgan State University,24510270200,683173,938521,1433,FALSE,TRUE,0.1526870469600574,0.20975653311825848
Morgan State University,24510270301,683173,1138528,576,FALSE,TRUE,0.05059164113662553,0.08431246551020019
Morgan State University,24510270803,683173,2192896,1975,FALSE,TRUE,0.09006355066542143,0.28909222115042604
Morgan State University,24510270902,683173,1132897,323720,FALSE,TRUE,28.574530606048032,47.384776623197936
Morgan State University,24510270903,683173,1089330,354707,FALSE,TRUE,32.56194174400778,51.92052379119198
Morrell Park,24510250103,2172165,2587950,15526,FALSE,TRUE,0.5999343109410924,0.7147707471577897
Morrell Park,24510250205,2172165,2330529,25,FALSE,TRUE,0.0010727178250088286,0.0011509254591617118
Morrell Park,24510250206,2172165,2567703,1460953,FALSE,TRUE,56.89727355539173,67.25792009354721
Morrell Park,24510250301,2172165,2203170,8383,FALSE,TRUE,0.3804971926814545,0.38592832496610524
Morrell Park,24510250303,2172165,1035405,684658,TRUE,FALSE,66.12465653536539,31.519612920749573
Mosher,24510160500,298546,1048117,326,FALSE,TRUE,0.0311033978076875,0.10919590280894736
Mosher,24510160600,298546,556400,298220,FALSE,TRUE,53.598130841121495,99.89080409719105
New Southwest/Mount Clare,24510190200,306254,266104,144832,TRUE,FALSE,54.426840633737186,47.29146394822598
New Southwest/Mount Clare,24510190300,306254,352924,124280,FALSE,TRUE,35.21438043318108,40.58069445623567
New Southwest/Mount Clare,24510200300,306254,244147,6,TRUE,FALSE,0.0024575358288244377,0.0019591580844658353
New Southwest/Mount Clare,24510210200,306254,2399225,37136,FALSE,TRUE,1.5478331544561263,12.125882437453878
Mount Holly,24510150600,320967,959034,36600,FALSE,TRUE,3.816340192318521,11.403041434166129
Mount Holly,24510150702,320967,391518,38,FALSE,TRUE,0.009705811737902217,0.01183922334694844
Mount Holly,24510150800,320967,1089490,196699,FALSE,TRUE,18.0542272072254,61.28324718740556
Mount Holly,24510150900,320967,1465321,87621,FALSE,TRUE,5.979645415577883,27.299068128499194
Mount Holly,24510280302,320967,1006762,8,FALSE,TRUE,7.946267340245262e-4,0.002492468073041777
Mount Vernon,24510100300,587077,156309,10074,TRUE,FALSE,6.444926395792949,1.715958894659474
Mount Vernon,24510110100,587077,313921,177769,TRUE,FALSE,56.62857852771875,30.28035504712329
Mount Vernon,24510110200,587077,720076,304609,FALSE,TRUE,42.30234030852299,51.88569812818421
Mount Vernon,24510170100,587077,282139,85294,TRUE,FALSE,30.231198097391708,14.528588243109509
Mount Vernon,24510170200,587077,494007,11,TRUE,FALSE,0.0022266890954986468,0.0018736894819589252
Mount Vernon,24510280500,587077,923979,9320,FALSE,TRUE,1.008680933224673,1.587525997441562
Mount Washington,24510130805,3214372,1638720,534,TRUE,FALSE,0.03258640890451084,0.01661288736960128
Mount Washington,24510271501,3214372,3646622,2678983,FALSE,TRUE,73.46478466920892,83.34390045707217
Mount Washington,24510271700,3214372,1734102,61357,TRUE,FALSE,3.53825784181092,1.9088332028775763
Mount Washington,24510271900,3214372,1398991,423831,TRUE,FALSE,30.295477240382535,13.185499375927865
Mount Washington,24510272003,3214372,1934712,49662,TRUE,FALSE,2.5668936771984665,1.5449985253729188
Mount Winans,24510250301,198319,2203170,197759,FALSE,TRUE,8.976111693605123,99.71762665201015
Mount Winans,24510250303,198319,1035405,560,FALSE,TRUE,0.054085116452016364,0.28237334798985475
Mt Pleasant Park,24510270600,655256,1553590,1271,FALSE,TRUE,0.08181051628808116,0.19396999035491472
Mt Pleasant Park,24510270701,655256,399833,341,TRUE,FALSE,0.08528560674081428,0.052040729119611266
Mt Pleasant Park,24510270702,655256,837139,1063,FALSE,TRUE,0.12698010724622794,0.1622266717130404
Mt Pleasant Park,24510270803,655256,2192896,652581,FALSE,TRUE,29.75886681356526,99.59176260881243
New Northwood,24510270802,831114,1099562,4,FALSE,TRUE,3.6378121470185404e-4,4.8128174955541596e-4
New Northwood,24510270803,831114,2192896,0,FALSE,TRUE,0,0
New Northwood,24510270901,831114,677442,675553,TRUE,FALSE,99.72115694037275,81.28283243935248
New Northwood,24510270902,831114,1132897,237,FALSE,TRUE,0.020919818836134266,0.028515943661158397
New Northwood,24510270903,831114,1089330,155291,FALSE,TRUE,14.255643377121718,18.684681042552526
New Northwood,24510271001,831114,505079,28,TRUE,FALSE,0.005543687225166756,0.0033689722468879116
North Harford Road,24510270501,1657534,2321889,1100446,FALSE,TRUE,47.394427554461046,66.39055367793361
North Harford Road,24510270502,1657534,1539773,4454,TRUE,FALSE,0.2892634173998375,0.2687124366679658
North Harford Road,24510270703,1657534,993949,552634,TRUE,FALSE,55.599834599159514,33.34073388539843
North Roland Park/Poplar Hill,24510271200,1588036,3600399,9311,FALSE,TRUE,0.2586102262554789,0.5863217206662821
North Roland Park/Poplar Hill,24510271300,1588036,2864892,1570768,FALSE,TRUE,54.82817502370072,98.91261910939046
North Roland Park/Poplar Hill,24510271501,1588036,3646622,7935,FALSE,TRUE,0.21759864334718543,0.499673810921163
Northwest Community Action,24510150600,300338,959034,169173,FALSE,TRUE,17.639937687297845,56.32753764092456
Northwest Community Action,24510160500,300338,1048117,249,FALSE,TRUE,0.023756889736546587,0.08290659190645205
Northwest Community Action,24510160700,300338,968116,130916,FALSE,TRUE,13.522759669295828,43.58955576716899
O'Donnell Heights,24510260604,408983,503666,407651,FALSE,TRUE,80.936771590697,99.67431409129475
O'Donnell Heights,24510260605,408983,17134235,1332,FALSE,TRUE,0.007773909952793341,0.32568590870525177
Oakenshawe,24510090300,161898,793220,243,FALSE,TRUE,0.030634628476336957,0.15009450394692955
Oakenshawe,24510120100,161898,1036126,219,FALSE,TRUE,0.021136425492652437,0.13527035540896118
Oakenshawe,24510120201,161898,348021,159896,FALSE,TRUE,45.94435393266498,98.76341894279113
Oakenshawe,24510120202,161898,981793,1540,FALSE,TRUE,0.15685587491456957,0.9512161978529691
Oaklee,24510250103,105536,2587950,102133,FALSE,TRUE,3.946482737301725,96.7755078835658
Oldtown,24510100100,433535,453808,113,FALSE,TRUE,0.0249003984063745,0.02606479292329339
Oldtown,24510100200,433535,304690,232280,TRUE,FALSE,76.23486166267354,53.578142479845916
Oldtown,24510100300,433535,156309,23,TRUE,FALSE,0.014714443826011298,0.005305223338369451
Oldtown,24510280500,433535,923979,201120,FALSE,TRUE,21.76672846460796,46.3907181657767
Oliver,24510080600,681018,336412,118768,TRUE,FALSE,35.30432921536687,17.43977398541595
Oliver,24510080700,681018,298758,106486,TRUE,FALSE,35.64289491829508,15.636297425325028
Oliver,24510080800,681018,327457,35811,TRUE,FALSE,10.936092372433633,5.258451318467353
Oliver,24510090800,681018,846051,0,FALSE,TRUE,0,0
Oliver,24510090900,681018,686863,362995,FALSE,TRUE,52.84823902292014,53.30182168459571
Oliver,24510100100,681018,453808,56958,TRUE,FALSE,12.551122941860877,8.36365558619596
Orangeville,24510260401,957089,1341148,254497,FALSE,TRUE,18.976056333827437,26.59073503091144
Orangeville,24510260404,957089,4467113,702591,FALSE,TRUE,15.728077619706509,73.40916048559747
Orangeville Industrial Area,24510070100,1153561,290634,200,TRUE,FALSE,0.06881507325364548,0.017337618036670797
Orangeville Industrial Area,24510080200,1153561,856268,64,TRUE,FALSE,0.0074742954308697745,0.005548037771734655
Orangeville Industrial Area,24510080302,1153561,439534,90,TRUE,FALSE,0.020476231645333465,0.007801928116501858
Orangeville Industrial Area,24510260302,1153561,896864,76,TRUE,FALSE,0.008473971527455668,0.006588294853934903
Orangeville Industrial Area,24510260303,1153561,1218864,333984,FALSE,TRUE,27.401252313629744,28.952435111797296
Orangeville Industrial Area,24510260401,1153561,1341148,35145,FALSE,TRUE,2.62051615481662,3.0466529294939755
Orangeville Industrial Area,24510260404,1153561,4467113,783852,FALSE,TRUE,17.547171965428234,67.95063286640239
Orangeville Industrial Area,24510261000,1153561,310024,150,TRUE,FALSE,0.0483833509663768,0.013003213527503098
Original Northwood,24510090100,446606,657871,270,FALSE,TRUE,0.04104148077662642,0.060455972378337955
Original Northwood,24510090200,446606,2027050,196337,FALSE,TRUE,9.685848893712539,43.9620157364657
Original Northwood,24510270901,446606,677442,68,FALSE,TRUE,0.010037759690128453,0.01522594859898882
Original Northwood,24510270903,446606,1089330,249898,FALSE,TRUE,22.940523073816017,55.954913279266286
Original Northwood,24510271001,446606,505079,34,FALSE,TRUE,0.006731620201988205,0.00761297429949441
Otterbein,24510220100,265532,1439828,264916,FALSE,TRUE,18.399142119753193,99.76801289486767
Otterbein,24510230100,265532,336353,616,FALSE,TRUE,0.18314092634821155,0.2319871051323381
Overlea,24510260101,788168,1635745,3,FALSE,TRUE,1.8340266973152907e-4,3.80629510459699e-4
Overlea,24510270501,788168,2321889,712626,FALSE,TRUE,30.691648050358992,90.41549517361781
Overlea,24510270502,788168,1539773,68648,FALSE,TRUE,4.458319505537505,8.709818211345805
Panway/Braddish Avenue,24510150400,210182,815576,94,FALSE,TRUE,0.011525596633544882,0.04472314470316202
Panway/Braddish Avenue,24510150600,210182,959034,71495,FALSE,TRUE,7.454897323765372,34.01575777183584
Panway/Braddish Avenue,24510150701,210182,975454,123,FALSE,TRUE,0.012609513108767815,0.058520710622222645
Panway/Braddish Avenue,24510150702,210182,391518,138470,FALSE,TRUE,35.367467140718944,65.88099837283877
Park Circle,24510130400,804367,2803632,2179,FALSE,TRUE,0.07772061383234319,0.2708962451219406
Park Circle,24510130806,804367,1407180,695,FALSE,TRUE,0.0493895592603647,0.08640334573646109
Park Circle,24510150500,804367,970120,209495,FALSE,TRUE,21.594751164804354,26.044703474906356
Park Circle,24510151100,804367,1698800,3640,FALSE,TRUE,0.21426889569107604,0.4525297532096667
Park Circle,24510151200,804367,779695,588359,TRUE,FALSE,75.46014787833705,73.14559150238635
Parklane,24510130805,320804,1638720,308,FALSE,TRUE,0.018795157195860186,0.09600877794541215
Parklane,24510130806,320804,1407180,96,FALSE,TRUE,0.0068221549481942605,0.029924813905063526
Parklane,24510151300,320804,927385,521,FALSE,TRUE,0.056179472387411916,0.16240445879727186
Parklane,24510271600,320804,850299,319880,FALSE,TRUE,37.619707890988934,99.71197366616377
Parkside,24510260202,304335,1045635,303798,FALSE,TRUE,29.053924170480137,99.82354970673765
Parkside,24510260203,304335,853289,537,FALSE,TRUE,0.06293295706378496,0.17645029326235892
Parkview/Woodbrook,24510130300,255247,359731,1230,FALSE,TRUE,0.3419221585017694,0.48188617300105385
Parkview/Woodbrook,24510130400,255247,2803632,252276,FALSE,TRUE,8.998185211183209,98.83602941464542
Parkview/Woodbrook,24510150400,255247,815576,1256,FALSE,TRUE,0.15400158906098266,0.4920723847880681
Parkview/Woodbrook,24510150500,255247,970120,485,FALSE,TRUE,0.04999381519811982,0.1900120275654562
Patterson Park,24510010200,585083,355165,100941,TRUE,FALSE,28.42087480466825,17.252424015054274
Patterson Park,24510010300,585083,684377,483985,FALSE,TRUE,70.71906273881208,82.72074218529679
Patterson Park,24510060100,585083,238719,54,TRUE,FALSE,0.0226207381900896,0.009229459751864266
Patterson Park,24510060200,585083,257735,64,TRUE,FALSE,0.024831706985857564,0.010938618965172462
Patterson Park,24510060300,585083,187111,40,TRUE,FALSE,0.021377684903613362,0.006836636853232789
Patterson Place,24510010300,98444,684377,21,FALSE,TRUE,0.0030684841834252175,0.021331924749095933
Patterson Place,24510060200,98444,257735,49940,FALSE,TRUE,19.37649135740198,50.72934866523099
Patterson Place,24510060300,98444,187111,48483,FALSE,TRUE,25.911357429547166,49.24931941001991
Pen Lucy,24510090100,444398,657871,262283,FALSE,TRUE,39.86845445383669,59.01984257354893
Pen Lucy,24510120100,444398,1036126,1,FALSE,TRUE,9.651335841393807e-5,2.2502351495731304e-4
Pen Lucy,24510270903,444398,1089330,300,FALSE,TRUE,0.02753986395307207,0.06750705448719391
Pen Lucy,24510271001,444398,505079,181814,FALSE,TRUE,35.99714104130245,40.91242534844891
Penn North,24510130300,350186,359731,255884,FALSE,TRUE,71.13204033013557,73.07088233110403
Penn North,24510130400,350186,2803632,12188,FALSE,TRUE,0.4347218179846713,3.480436111095247
Penn North,24510140300,350186,389281,320,FALSE,TRUE,0.08220283034620235,0.09138000948067598
Penn North,24510150100,350186,369347,16479,FALSE,TRUE,4.461658007239804,4.705784925725186
Penn North,24510150400,350186,815576,65314,FALSE,TRUE,8.008327856631386,18.651231060065225
Penn-Fallsway,24510100100,348275,453808,7,FALSE,TRUE,0.001542502556147093,0.002009905965113775
Penn-Fallsway,24510100200,348275,304690,18855,TRUE,FALSE,6.188256916866323,5.413825281745747
Penn-Fallsway,24510100300,348275,156309,145633,TRUE,FALSE,93.16993903102188,41.81551934534492
Penn-Fallsway,24510280500,348275,923979,183779,FALSE,TRUE,19.889954208916002,52.76835833752064
Penrose/Fayette Street Outreach,24510160500,914127,1048117,514,FALSE,TRUE,0.04904032660475882,0.05622851091806718
Penrose/Fayette Street Outreach,24510160600,914127,556400,20576,TRUE,FALSE,3.698058950395399,2.250890740564495
Penrose/Fayette Street Outreach,24510200100,914127,264899,144486,TRUE,FALSE,54.54380726239057,15.805900055462754
Penrose/Fayette Street Outreach,24510200200,914127,926856,747640,FALSE,TRUE,80.66409453032618,81.78732276806177
Penrose/Fayette Street Outreach,24510200300,914127,244147,56,TRUE,FALSE,0.022937001069028087,0.006126063446326386
Penrose/Fayette Street Outreach,24510200400,914127,387906,644,TRUE,FALSE,0.16601960268724897,0.07044972963275344
Penrose/Fayette Street Outreach,24510200600,914127,1801025,210,FALSE,TRUE,0.011660026929109814,0.022972737923723948
Perkins Homes,24510030100,95999,427426,95999,FALSE,TRUE,22.459794209991905,100
Perring Loch,24510270803,566440,2192896,299,FALSE,TRUE,0.013634937543777727,0.052785820210437116
